FROM_BRANCH,LORRY_ROUTE_FROM,FROM_LAT,FROM_LONG,TO_BRANCH,LORRY_ROUTE_TO,TO_LAT,TO_LONG,COUNT(*)
VASHI MUMBAI-MAHARASTRA,2107,19.0791,73.0114,VASHI MUMBAI-MAHARASTRA,1308,28.4509963,77.3193081,1
DODDABALLAPUR-KARNATAKA,509,13.2446,77.553,DODDABALLAPUR-KARNATAKA,1603,22.5615,73.4569,2
CHERLAPALLY-TELANGANA,1611,17.459,78.5992,CHERLAPALLY-TELANGANA,1707,25.1305,75.8533,1
MAHALUNGE NEW WH TRANSSHIPMENT,2856,18.737321,73.797702,MAHALUNGE NEW WH TRANSSHIPMENT,1318,28.4875,77.063,2
VISAKHAPATNAM-A.P,3201,17.7023,83.1733,VISAKHAPATNAM-A.P,3413,21.29793,82.92356,1
AURANGABAD WALUJ-MAHARASTRA,201,19.8087351,75.2382142,AURANGABAD WALUJ-MAHARASTRA,1802,15.29472,75.147747,1
DUNLOP KOLKATA-WEST BANGAL,813,22.6528,88.3741,DUNLOP KOLKATA-WEST BANGAL,1609,16.506,80.7025,2
MUMBAI VILEPARLE R O-MAHARASTRA,2103,19.0973,72.8456,MUMBAI VILEPARLE R O-MAHARASTRA,201,19.8087351,75.2382142,1
BHIWADI RAJASTHAN,701,28.2091,76.8469,BHIWADI RAJASTHAN,4101,20.3096,85.8602,1
COCHIN-KERLA,3003,10.125558,76.3234073,COCHIN-KERLA,1312,28.448128,77.530355,1
KURKUMBH - PUNE - MAHARASTRA,2820,18.3979,74.5254,KURKUMBH - PUNE - MAHARASTRA,2805,18.5743585,73.8907094,7
NAGPUR WADI,2501,21.133502,78.8936551,NAGPUR WADI,1801,26.779122,80.897926,26
DODDABALLAPUR-KARNATAKA,509,13.2446,77.553,DODDABALLAPUR-KARNATAKA,2802,18.7004018,73.8489416,5
SAKINAKA MUMBAI-MAHARASTRA,2110,19.096,72.888,SAKINAKA MUMBAI-MAHARASTRA,2105,19.2526392,73.0234069,1
NAGPUR WADI,2501,21.133502,78.8936551,NAGPUR WADI,1501,15.3635,73.9486,2
CHAKAN - PUNE - MAHARASTRA,2802,18.7004018,73.8489416,CHAKAN - PUNE - MAHARASTRA,2810,18.2091,74.6086,7
ROORKEE UTTARANCHAL-UTTRAKHAND,4003,29.921192,77.829423,ROORKEE UTTARANCHAL-UTTRAKHAND,2201,28.8012063,78.7622144,1
DEWAS-MADHYA PRADESH,3508,22.9703,76.1229,DEWAS-MADHYA PRADESH,3201,17.7023,83.1733,1
AURANGABAD WALUJ-MAHARASTRA,201,19.8087351,75.2382142,AURANGABAD WALUJ-MAHARASTRA,1328,28.3106646,76.8781538,110
PHAGWARA-PUNJAB,1908,31.212524,75.771155,PHAGWARA-PUNJAB,1920,30.8864,75.9923,35
PALAM AIRPORT-DELHI,1303,28.5323,77.1102,PALAM AIRPORT-DELHI,3516,22.7264879,75.8191623,15
BADDI-HIMACHAL PRADESH,1103,30.9570241,76.8249571,BADDI-HIMACHAL PRADESH,1111,30.3925308,76.1878399,1
NOIDA I-UTTAR PRADESH,1310,28.5463933,77.4097224,NOIDA I-UTTAR PRADESH,501,13.1464,77.6144,2
LUCKNOW-UTTAR PRADESH,1801,26.779122,80.897926,LUCKNOW-UTTAR PRADESH,1806,26.7208,83.3306,2
MITROL PALWAL-HARYANA,1344,28.0463739,77.3416418,MITROL PALWAL-HARYANA,1323,28.3046774,77.3004412,26
SHOLAVARAM CHENNAI,1003,13.2316,80.1633,SHOLAVARAM CHENNAI,4101,20.3096,85.8602,1
RUDRAPUR FLEET - UTTRANCHAL,3308,26.016,79.4086,RUDRAPUR FLEET - UTTRANCHAL,802,26.1106477,91.7305034,2
HARIDWAR-UTTRAKHAND,2205,29.9652,78.076,HARIDWAR-UTTRAKHAND,504,13.2431695,77.2304165,2
PONDICHERY-TAMILNADU,2701,11.945999,79.7779715,PONDICHERY-TAMILNADU,3003,10.125558,76.3234073,5
SURENDRANAGAR-GUJARAT,314,22.7206,71.6674,SURENDRANAGAR-GUJARAT,2110,19.096,72.888,1
HOSUR-TAMILNADU,505,12.725908,77.794993,HOSUR-TAMILNADU,2301,12.3445,76.5912,6
RAMPUR-UTTAR PRADESH,3305,28.7861,79.0274,RAMPUR-UTTAR PRADESH,802,26.1106477,91.7305034,1
NASIK-MAHARASTRA,2401,20.0052,73.7379,NASIK-MAHARASTRA,504,13.2431695,77.2304165,7
PATANCHERU-TELANGANA,1608,17.5253,78.2717,PATANCHERU-TELANGANA,901,11.0746,77.1115,109
DINDIGUL,2002,10.1648,77.9099,DINDIGUL,2002,10.1648,77.9099,4
RAIPUR,2502,21.2570484,81.5552005,RAIPUR,109,28.3109,76.8797,1
MITROL PALWAL-HARYANA,1344,28.0463739,77.3416418,MITROL PALWAL-HARYANA,3405,22.824269,86.268545,7
ANKLESHWAR-GUJARAT,401,21.6299448,73.0194181,ANKLESHWAR-GUJARAT,403,21.7059,72.5834,27
LUCKNOW-UTTAR PRADESH,1801,26.779122,80.897926,LUCKNOW-UTTAR PRADESH,3503,26.3392,78.2826,40
DHULE - PUNE - MAHARASTRA,2830,20.8505029,74.7624874,DHULE - PUNE - MAHARASTRA,2802,18.7004018,73.8489416,1
NARODA AHMEDABAD-GUJARAT,318,23.0815,72.6565,NARODA AHMEDABAD-GUJARAT,4002,25.5784288,85.2193768,25
VAPI-GUJARAT,1202,20.324471,72.904855,VAPI-GUJARAT,809,22.5614951,88.1767703,24
AHMEDABAD-GUJARAT,301,22.8584141,72.3796371,AHMEDABAD-GUJARAT,1603,22.5615,73.4569,2
CHENNAI SVCHATRAM-TAMILNADU,1001,12.8975285,79.883473,CHENNAI SVCHATRAM-TAMILNADU,3407,22.8253,86.2789,1
VASHI MUMBAI-MAHARASTRA,2107,19.0791,73.0114,VASHI MUMBAI-MAHARASTRA,103,30.23361,76.85074,5
PALAM AIRPORT-DELHI,1303,28.5323,77.1102,PALAM AIRPORT-DELHI,501,13.1464,77.6144,57
GWALIOR-MADHYA PRADESH,3503,26.3392,78.2826,GWALIOR-MADHYA PRADESH,1701,26.865057,75.680062,2
NELMANGLA-KARNATAKA,504,13.2431695,77.2304165,NELMANGLA-KARNATAKA,901,11.0746,77.1115,1
GREATER NOIDA-UTTAR PRADESH,1312,28.448128,77.530355,GREATER NOIDA-UTTAR PRADESH,1701,26.865057,75.680062,1
RAJKOT-GUJARAT,2902,22.3265,70.8541,RAJKOT-GUJARAT,8198,22.5728,88.3571,1
NSN-PUNE-OTPL  (BSNL),6668,18.699911,73.8398524,NSN-PUNE-OTPL  (BSNL),6660,23.0937392,77.5214238,3
MANESAR-HARYANA,1322,28.3775364,76.9388545,MANESAR-HARYANA,1108,31.671749,76.1182,3
SAVLI - BARODA,608,22.4334,73.1909,SAVLI - BARODA,2802,18.7004018,73.8489416,10
BANGLORE HUB-KARNATAKA,511,13.2444,77.229,BANGLORE HUB-KARNATAKA,2701,11.945999,79.7779715,1
SILVASSA-GUJARAT,1203,20.2951,72.9909,SILVASSA-GUJARAT,5502,28.3962,76.993,1
SAMBALPUR ORRISHA-ORRISA,4105,21.4954,83.9664,SAMBALPUR ORRISHA-ORRISA,4105,21.4954,83.9664,1
AHMEDABAD-GUJARAT,301,22.8584141,72.3796371,AHMEDABAD-GUJARAT,2810,18.2091,74.6086,5
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,1338,28.201997,77.320682,4
TALOJA MUMBAI-MAHARASTRA,2112,19.0687,73.1369,TALOJA MUMBAI-MAHARASTRA,301,22.8584141,72.3796371,2
PATANCHERU-TELANGANA,1608,17.5253,78.2717,PATANCHERU-TELANGANA,351,19.1498,74.7033,1
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,1802,15.29472,75.147747,2
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,1301,28.5283,77.2786,2
BINOLA HUB-HARYANA,1328,28.3106646,76.8781538,BINOLA HUB-HARYANA,1107,31.04085,76.69497,2
NAGPUR WADI,2501,21.133502,78.8936551,NAGPUR WADI,1606,17.2606,78.3849,1
VASHI MUMBAI-MAHARASTRA,2107,19.0791,73.0114,VASHI MUMBAI-MAHARASTRA,2112,19.0687,73.1369,2
DANKUNI KOLKATA-WEST BANGAL,814,22.7361595,88.2732544,DANKUNI KOLKATA-WEST BANGAL,2105,19.2526392,73.0234069,2
HINJEWADI - PUNE - MAHARASTRA,2816,18.6078,73.7238,HINJEWADI - PUNE - MAHARASTRA,2117,19.2924351,73.1082178,1
RUDRAPUR-UTTRAKHAND,3301,29.01588,79.4086,RUDRAPUR-UTTRAKHAND,1358,29.656946,76.986177,8
DHULAGARH HUB KOLKATA-WEST BANGAL,809,22.5614951,88.1767703,DHULAGARH HUB KOLKATA-WEST BANGAL,815,23.2283,88.4944,2
BOMMANSANDRA-KARNATAKA,503,12.8178324,77.6698024,BOMMANSANDRA-KARNATAKA,608,22.4334,73.1909,2
AHMEDABAD-GUJARAT,301,22.8584141,72.3796371,AHMEDABAD-GUJARAT,106,30.442379,77.602674,1
GURGAON-HARYANA,1318,28.4875,77.063,GURGAON-HARYANA,329,23.510668,72.125282,11
BINOLA HUB-HARYANA,1328,28.3106646,76.8781538,BINOLA HUB-HARYANA,5396,28.4465,77.5288,1
MAKKARPURA BARODA-GUJARAT,602,22.2472,73.1793,MAKKARPURA BARODA-GUJARAT,503,12.8178324,77.6698024,10
BARODA-GUJARAT,601,22.3532,73.2346,BARODA-GUJARAT,1370,28.5315089,77.4687343,8
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,2904,21.57,70.4699,4
AHMEDABAD-GUJARAT,301,22.8584141,72.3796371,AHMEDABAD-GUJARAT,312,22.536222,72.928616,1
GURGAON-HARYANA,1318,28.4875,77.063,GURGAON-HARYANA,1603,22.5615,73.4569,1
KHUSKERA-RAJASTHAN,1712,28.11664,76.78661,KHUSKERA-RAJASTHAN,2204,28.8175,78.2323,3
REWA-MADHYA PRADESH,3507,24.5203,81.2427,REWA-MADHYA PRADESH,2117,19.2924351,73.1082178,5
AHMD RAIL-GUJARAT,310,22.9728316,72.6275756,AHMD RAIL-GUJARAT,308,23.2627058,69.9509695,1
VASHI MUMBAI-MAHARASTRA,2107,19.0791,73.0114,VASHI MUMBAI-MAHARASTRA,503,12.8178324,77.6698024,1
CHERLAPALLY-TELANGANA,1611,17.459,78.5992,CHERLAPALLY-TELANGANA,3003,10.125558,76.3234073,9
RANJANGAON - PUNE - MAHARASTRA,2803,18.803941,74.311907,RANJANGAON - PUNE - MAHARASTRA,802,26.1106477,91.7305034,2
VISAKHAPATNAM-A.P,3201,17.7023,83.1733,VISAKHAPATNAM-A.P,301,22.8584141,72.3796371,2
DAMAN-GUJARAT,1201,20.402885,72.8870348,DAMAN-GUJARAT,319,22.9731286,72.2752609,2
SANAND  AHMEDABAD-GUJARAT,319,22.9731286,72.2752609,SANAND  AHMEDABAD-GUJARAT,403,21.7059,72.5834,1
AURANGABAD WALUJ-MAHARASTRA,201,19.8087351,75.2382142,AURANGABAD WALUJ-MAHARASTRA,1711,27.9562864,76.3639911,2
ROORKEE UTTARANCHAL-UTTRAKHAND,4003,29.921192,77.829423,ROORKEE UTTARANCHAL-UTTRAKHAND,1307,28.6831148,76.9606879,4
CHENNAI SVCHATRAM-TAMILNADU,1001,12.8975285,79.883473,CHENNAI SVCHATRAM-TAMILNADU,901,11.0746,77.1115,3
BAWAL-HARYANA,3010,28.0848576,76.5779613,BAWAL-HARYANA,1342,28.3782,76.8352,2
MANESAR-HARYANA,1322,28.3775364,76.9388545,MANESAR-HARYANA,1329,28.781486,77.137516,2
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,1711,27.9562864,76.3639911,2
SAMPLA ROHTAK-HARYANA,1357,28.7662,76.7802,SAMPLA ROHTAK-HARYANA,3201,17.7023,83.1733,1
BANGLORE HUB-KARNATAKA,511,13.2444,77.229,BANGLORE HUB-KARNATAKA,3010,28.0848576,76.5779613,8
MANESAR-HARYANA,1322,28.3775364,76.9388545,MANESAR-HARYANA,103,30.23361,76.85074,4
HARIDWAR-UTTRAKHAND,2205,29.9652,78.076,HARIDWAR-UTTRAKHAND,1306,28.677483,77.1419,1
MITROL PALWAL-HARYANA,1344,28.0463739,77.3416418,MITROL PALWAL-HARYANA,1102,31.355688,75.565583,14
KADUGUDI WHITEFIELD-KARNATAKA,512,12.9929563,77.7691074,KADUGUDI WHITEFIELD-KARNATAKA,1301,28.5283,77.2786,1
BHIWADI RAJASTHAN,701,28.2091,76.8469,BHIWADI RAJASTHAN,1008,12.9552,80.2427,1
PITHAMPUR-MADHYA PRADESH,2601,22.6272376,75.581131,PITHAMPUR-MADHYA PRADESH,814,22.7361595,88.2732544,1
TRICHY-TAMILNADU,3002,10.8127191,78.7209493,TRICHY-TAMILNADU,5111,28.8988,76.5487,1
NARODA AHMEDABAD-GUJARAT,318,23.0815,72.6565,NARODA AHMEDABAD-GUJARAT,1012,13.0393,80.0548,1
FARIDABAD N I T-HARYANA,1340,28.3739,77.2988,FARIDABAD N I T-HARYANA,1342,28.3782,76.8352,1
KESHWANA RAJASTHAN,1721,27.8091,76.2424,KESHWANA RAJASTHAN,112,30.1264,77.2773,1
RAMBAGH-DELHI,1331,28.6672,77.2065,RAMBAGH-DELHI,1328,28.3106646,76.8781538,1
PARWANOO-H P,102,30.839,76.95605,PARWANOO-H P,102,30.839,76.95605,4
MAHALUNGE NEW WH TRANSSHIPMENT,2856,18.737321,73.797702,MAHALUNGE NEW WH TRANSSHIPMENT,801,22.519,88.3033,1
BINOLA HUB-HARYANA,1328,28.3106646,76.8781538,BINOLA HUB-HARYANA,1702,24.5778,73.743,4
BATHINDA,1912,30.2366,74.9092,BATHINDA,1358,29.656946,76.986177,1
ALIGARH-UTTAR PRADESH,1604,27.852,78.0771,ALIGARH-UTTAR PRADESH,2117,19.2924351,73.1082178,1
BAGHOLA-HUB HARYANA,1338,28.201997,77.320682,BAGHOLA-HUB HARYANA,3001,11.6017,78.0921,1
MUMBAI FLEET - MAHARASTRA,2123,19.2923938,73.1079768,MUMBAI FLEET - MAHARASTRA,1103,30.9570241,76.8249571,9
BINOLA HUB-HARYANA,1328,28.3106646,76.8781538,BINOLA HUB-HARYANA,1361,28.506584,76.749462,1
ASLALI EXT COUNTER-GUJARAT,303,22.9071024,72.593536,ASLALI EXT COUNTER-GUJARAT,1314,28.674,77.1419,1
PARWANOO-H P,102,30.839,76.95605,PARWANOO-H P,1318,28.4875,77.063,49
GOA,1501,15.3635,73.9486,GOA,402,21.1898949,72.8890235,127
PALAM AIRPORT-DELHI,1303,28.5323,77.1102,PALAM AIRPORT-DELHI,811,26.6561622,88.4594269,7
MUMBAI HUB-MAHARASTRA,2117,19.2924351,73.1082178,MUMBAI HUB-MAHARASTRA,1003,13.2316,80.1633,130
BIDADI KARNATAKA,529,12.8138869,77.4106902,BIDADI KARNATAKA,2802,18.7004018,73.8489416,36
RAJKOT-GUJARAT,2902,22.3265,70.8541,RAJKOT-GUJARAT,305,22.4159309,70.0587628,9
HYDERABAD-TELANGANA,1601,17.6103329,78.5213145,HYDERABAD-TELANGANA,1609,16.506,80.7025,39
DAMAN-GUJARAT,1201,20.402885,72.8870348,DAMAN-GUJARAT,1202,20.324471,72.904855,136
CORPORATE OFFICE-DELHI,1306,28.677483,77.1419,CORPORATE OFFICE-DELHI,1601,17.6103329,78.5213145,2
HARIDWAR-UTTRAKHAND,2205,29.9652,78.076,HARIDWAR-UTTRAKHAND,3301,29.01588,79.4086,145
MUMBAI HUB-MAHARASTRA,2117,19.2924351,73.1082178,MUMBAI HUB-MAHARASTRA,1328,28.3106646,76.8781538,112
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,4001,30.28199,77.98948,9
ROORKEE UTTARANCHAL-UTTRAKHAND,4003,29.921192,77.829423,ROORKEE UTTARANCHAL-UTTRAKHAND,3003,10.125558,76.3234073,6
AMBALA HUB-HARYANA,103,30.23361,76.85074,AMBALA HUB-HARYANA,2401,20.0052,73.7379,5
BINOLA HUB-HARYANA,1328,28.3106646,76.8781538,BINOLA HUB-HARYANA,1332,28.3109,76.8797,1
VAPI-GUJARAT,1202,20.324471,72.904855,VAPI-GUJARAT,1203,20.2951,72.9909,14
PALAM AIRPORT-DELHI,1303,28.5323,77.1102,PALAM AIRPORT-DELHI,1606,17.2606,78.3849,30
MEERUT-UTTAR PRADESH,2203,28.9404926,77.6713666,MEERUT-UTTAR PRADESH,511,13.2444,77.229,8
KESHWANA RAJASTHAN,1721,27.8091,76.2424,KESHWANA RAJASTHAN,103,30.23361,76.85074,11
KESHWANA RAJASTHAN,1721,27.8091,76.2424,KESHWANA RAJASTHAN,1339,28.2022,77.3201,12
VAPI-GUJARAT,1202,20.324471,72.904855,VAPI-GUJARAT,1352,28.5432697,77.5631391,22
RUDRAPUR FLEET - UTTRANCHAL,3308,26.016,79.4086,RUDRAPUR FLEET - UTTRANCHAL,2802,18.7004018,73.8489416,7
NOIDA II-UTTAR PRADESH,1311,28.590354,77.333131,NOIDA II-UTTAR PRADESH,1601,17.6103329,78.5213145,11
NEEMRANA-RAJASTHAN,1711,27.9562864,76.3639911,NEEMRANA-RAJASTHAN,1318,28.4875,77.063,3
NEEMRANA-RAJASTHAN,1711,27.9562864,76.3639911,NEEMRANA-RAJASTHAN,1321,28.3962,76.993,1
TATA-CCD-HARYANA,1359,28.3154,76.8749,TATA-CCD-HARYANA,321,29.0159,79.409,16
GOA,1501,15.3635,73.9486,GOA,1601,17.6103329,78.5213145,3
VAPI-GUJARAT,1202,20.324471,72.904855,VAPI-GUJARAT,1609,16.506,80.7025,12
SHOLAVARAM CHENNAI,1003,13.2316,80.1633,SHOLAVARAM CHENNAI,3003,10.125558,76.3234073,47
RAJKOT-GUJARAT,2902,22.3265,70.8541,RAJKOT-GUJARAT,2824,22.8312,70.8544,3
SANAND  AHMEDABAD-GUJARAT,319,22.9731286,72.2752609,SANAND  AHMEDABAD-GUJARAT,809,22.5614951,88.1767703,11
GHAZIABAD-UTTAR PRADESH,1315,28.6923,77.4409,GHAZIABAD-UTTAR PRADESH,1105,30.7069902,76.6913719,11
DADRI-UTTAR PRADESH,1352,28.5432697,77.5631391,DADRI-UTTAR PRADESH,3501,22.8366327,75.9450594,2
TMLLUKNOW,1808,26.905539,81.05155,TMLLUKNOW,1808,26.905539,81.05155,1
BARODA-GUJARAT,601,22.3532,73.2346,BARODA-GUJARAT,2803,18.803941,74.311907,6
SANAND  AHMEDABAD-GUJARAT,319,22.9731286,72.2752609,SANAND  AHMEDABAD-GUJARAT,2825,17.6784726,74.0270376,1
TATA-CCD-HARYANA,1359,28.3154,76.8749,TATA-CCD-HARYANA,2836,29.0159,79.409,1
COIMBATORE-TAMILNADU,901,11.0746,77.1115,COIMBATORE-TAMILNADU,1602,26.4478,80.2487,1
DEWAS-MADHYA PRADESH,3508,22.9703,76.1229,DEWAS-MADHYA PRADESH,1601,17.6103329,78.5213145,1
RASYANI-RAIGAD,2125,18.9542,73.1682,RASYANI-RAIGAD,2901,28.8988,76.5487,1
SAVLI - BARODA,608,22.4334,73.1909,SAVLI - BARODA,2117,19.2924351,73.1082178,10
MITROL PALWAL-HARYANA,1344,28.0463739,77.3416418,MITROL PALWAL-HARYANA,2802,18.7004018,73.8489416,1
KAPASHERA-DELHI,1305,28.5182141,77.0820394,KAPASHERA-DELHI,4002,25.5784288,85.2193768,2
SILVASSA-GUJARAT,1203,20.2951,72.9909,SILVASSA-GUJARAT,204,20.264516,74.4440964,1
RUDRAPUR-UTTRAKHAND,3301,29.01588,79.4086,RUDRAPUR-UTTRAKHAND,2502,21.2570484,81.5552005,3
AURANGABAD WALUJ-MAHARASTRA,201,19.8087351,75.2382142,AURANGABAD WALUJ-MAHARASTRA,1004,12.9633758,79.2970671,4
CHENNAI AIRPORT-TAMILNADU,1010,12.9939,80.1877,CHENNAI AIRPORT-TAMILNADU,1601,17.6103329,78.5213145,1
JEEDIMETLA HYD-TELANGANA,1610,17.5311,78.4557,JEEDIMETLA HYD-TELANGANA,3003,10.125558,76.3234073,1
DAMAN-GUJARAT,1201,20.402885,72.8870348,DAMAN-GUJARAT,1328,28.3106646,76.8781538,1
SELAQUI DEHRADOON-UTTRAKHAND,4004,30.368611,77.853084,SELAQUI DEHRADOON-UTTRAKHAND,801,22.519,88.3033,1
FURSUNGI - PUNE - MAHARASTRA,2818,18.4516106,73.9693112,FURSUNGI - PUNE - MAHARASTRA,2205,29.9652,78.076,1
KAPASHERA-DELHI,1305,28.5182141,77.0820394,KAPASHERA-DELHI,1601,17.6103329,78.5213145,1
CORPORATE OFFICE-DELHI,1306,28.677483,77.1419,CORPORATE OFFICE-DELHI,1003,13.2316,80.1633,1
DHULAGARH HUB KOLKATA-WEST BANGAL,809,22.5614951,88.1767703,DHULAGARH HUB KOLKATA-WEST BANGAL,1315,28.6923,77.4409,3
SAMPLA ROHTAK-HARYANA,1357,28.7662,76.7802,SAMPLA ROHTAK-HARYANA,1304,28.6739,77.1415,1
RANJANGAON - PUNE - MAHARASTRA,2803,18.803941,74.311907,RANJANGAON - PUNE - MAHARASTRA,2701,11.945999,79.7779715,1
FARIDABAD-HARYANA,1308,28.4509963,77.3193081,FARIDABAD-HARYANA,3501,22.8366327,75.9450594,3
FARIDABAD-HARYANA,1308,28.4509963,77.3193081,FARIDABAD-HARYANA,2105,19.2526392,73.0234069,3
CHERLAPALLY-TELANGANA,1611,17.459,78.5992,CHERLAPALLY-TELANGANA,1018,12.9276,79.1213,1
GGN HERO HONDA-HARYANA,1327,28.3962,76.993,GGN HERO HONDA-HARYANA,2105,19.2526392,73.0234069,2
BADDI-HIMACHAL PRADESH,1103,30.9570241,76.8249571,BADDI-HIMACHAL PRADESH,1314,28.674,77.1419,2
CHAUPARAN - JHARKHAND,3411,24.378284,85.2693266,CHAUPARAN - JHARKHAND,3411,24.378284,85.2693266,1
MUMBAI HUB-MAHARASTRA,2117,19.2924351,73.1082178,MUMBAI HUB-MAHARASTRA,1610,17.5311,78.4557,1
DOMBIVLI EAST MUMBAI,2113,19.1870664,73.138439,DOMBIVLI EAST MUMBAI,2501,21.133502,78.8936551,1
SILVASSA-GUJARAT,1203,20.2951,72.9909,SILVASSA-GUJARAT,1003,13.2316,80.1633,2
GHAZIABAD-UTTAR PRADESH,1315,28.6923,77.4409,GHAZIABAD-UTTAR PRADESH,1301,28.5283,77.2786,2
GANDHIDHAM-GUJARAT,306,23.0612,70.1282,GANDHIDHAM-GUJARAT,1312,28.448128,77.530355,1
CHENNAI SVCHATRAM-TAMILNADU,1001,12.8975285,79.883473,CHENNAI SVCHATRAM-TAMILNADU,318,23.0815,72.6565,3
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,306,23.0612,70.1282,3
CHERLAPALLY-TELANGANA,1611,17.459,78.5992,CHERLAPALLY-TELANGANA,2802,18.7004018,73.8489416,1
VASTRAPUR-GUJARAT,302,23.012282,72.5229619,VASTRAPUR-GUJARAT,301,22.8584141,72.3796371,5
GHAZIABAD-UTTAR PRADESH,1315,28.6923,77.4409,GHAZIABAD-UTTAR PRADESH,1501,15.3635,73.9486,1
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,3002,10.8127191,78.7209493,5
SULTANPUR HARYANA,1364,28.4546,76.8529,SULTANPUR HARYANA,5372,24.5203,81.2427,5
DADRI-UTTAR PRADESH,1352,28.5432697,77.5631391,DADRI-UTTAR PRADESH,4107,20.5333,85.9527,5
NAGLI POONA-DELHI,1329,28.781486,77.137516,NAGLI POONA-DELHI,1001,12.8975285,79.883473,1
RUDRAPUR-UTTRAKHAND,3301,29.01588,79.4086,RUDRAPUR-UTTRAKHAND,1329,28.781486,77.137516,1
SANAND  AHMEDABAD-GUJARAT,319,22.9731286,72.2752609,SANAND  AHMEDABAD-GUJARAT,2826,16.6209,74.3468,2
BALLABHGARH-HARYANA,1323,28.3046774,77.3004412,BALLABHGARH-HARYANA,801,22.519,88.3033,1
TIKRI BORDER-DELHI,1307,28.6831148,76.9606879,TIKRI BORDER-DELHI,1904,30.3699,76.4745,2
BANGLORE HUB-KARNATAKA,511,13.2444,77.229,BANGLORE HUB-KARNATAKA,1103,30.9570241,76.8249571,1
KUNDLI BORDER SONIPAT-HARYANA,1309,28.862816,77.123806,KUNDLI BORDER SONIPAT-HARYANA,901,11.0746,77.1115,2
ROORKEE UTTARANCHAL-UTTRAKHAND,4003,29.921192,77.829423,ROORKEE UTTARANCHAL-UTTRAKHAND,1701,26.865057,75.680062,2
CHERLAPALLY-TELANGANA,1611,17.459,78.5992,CHERLAPALLY-TELANGANA,3417,23.9536874,85.3720538,3
GOA,1501,15.3635,73.9486,GOA,1308,28.4509963,77.3193081,1
MAKKARPURA BARODA-GUJARAT,602,22.2472,73.1793,MAKKARPURA BARODA-GUJARAT,1616,16.9982,81.8157,3
RANJANGAON - PUNE - MAHARASTRA,2803,18.803941,74.311907,RANJANGAON - PUNE - MAHARASTRA,1920,30.8864,75.9923,1
BAWAL-HARYANA,3010,28.0848576,76.5779613,BAWAL-HARYANA,1340,28.3739,77.2988,1
CHANGODAR EXT COUNTER-GUJARAT,304,22.9811,72.4898,CHANGODAR EXT COUNTER-GUJARAT,1340,28.3739,77.2988,1
NASIK OZHAR GAON,2402,20.2656,74.4483,NASIK OZHAR GAON,501,13.1464,77.6144,1
JAIPUR-RAJASTHAN,1701,26.865057,75.680062,JAIPUR-RAJASTHAN,1305,28.5182141,77.0820394,4
NASIK-MAHARASTRA,2401,20.0052,73.7379,NASIK-MAHARASTRA,103,30.23361,76.85074,1
NEEMRANA-RAJASTHAN,1711,27.9562864,76.3639911,NEEMRANA-RAJASTHAN,3007,11.4044,77.6691,2
GOA,1501,15.3635,73.9486,GOA,2856,18.737321,73.797702,4
MAHALUNGE NEW WH TRANSSHIPMENT,2856,18.737321,73.797702,MAHALUNGE NEW WH TRANSSHIPMENT,2901,28.8988,76.5487,1
VAPI-GUJARAT,1202,20.324471,72.904855,VAPI-GUJARAT,2107,19.0791,73.0114,1
PALAM AIRPORT-DELHI,1303,28.5323,77.1102,PALAM AIRPORT-DELHI,2205,29.9652,78.076,1
PITHAMPUR-MADHYA PRADESH,2601,22.6272376,75.581131,PITHAMPUR-MADHYA PRADESH,2856,18.737321,73.797702,4
OKHLA-DELHI,1301,28.5283,77.2786,OKHLA-DELHI,1602,26.4478,80.2487,1
SURAT-GUJARAT,402,21.1898949,72.8890235,SURAT-GUJARAT,2816,18.6078,73.7238,1
VAPI-GUJARAT,1202,20.324471,72.904855,VAPI-GUJARAT,1806,26.7208,83.3306,1
JEEDIMETLA HYD-TELANGANA,1610,17.5311,78.4557,JEEDIMETLA HYD-TELANGANA,204,20.264516,74.4440964,1
HALOL-GUJARAT,1603,22.5615,73.4569,HALOL-GUJARAT,402,21.1898949,72.8890235,1
KESHWANA RAJASTHAN,1721,27.8091,76.2424,KESHWANA RAJASTHAN,301,22.8584141,72.3796371,21
SHOLAVARAM CHENNAI,1003,13.2316,80.1633,SHOLAVARAM CHENNAI,2117,19.2924351,73.1082178,12
BARODA-GUJARAT,601,22.3532,73.2346,BARODA-GUJARAT,1344,28.0463739,77.3416418,45
SAMPLA ROHTAK-HARYANA,1357,28.7662,76.7802,SAMPLA ROHTAK-HARYANA,2117,19.2924351,73.1082178,3
